count,currTime,num_carry_over_list,num_match_stats,num_prev_list,num_retval,reidTimeTakensec,timeTakensec,totalTimeTakensec
0,1568177859.3216422,0,0,0,0,9.059906005859375e-06,1.0728836059570312e-05,0.5070641040802002
0,1568177860.3239481,0,0,0,0,1.1444091796875e-05,1.4066696166992188e-05,0.5017914772033691
0,1568177861.326019,0,0,0,0,8.344650268554688e-06,1.049041748046875e-05,0.5015535354614258
0,1568177862.3281407,0,0,0,0,7.867813110351562e-06,9.775161743164062e-06,0.5016016960144043
0,1568177863.330213,0,0,0,0,7.62939453125e-06,9.5367431640625e-06,0.5015535354614258
0,1568177864.331687,0,0,0,0,9.298324584960938e-06,1.3113021850585938e-05,0.5013692378997803
0,1568177865.3334248,0,0,0,0,6.4373016357421875e-06,8.344650268554688e-06,0.501197099685669
0,1568177866.3353136,0,0,0,0,6.198883056640625e-06,8.106231689453125e-06,0.501368522644043
0,1568177867.3371935,0,0,0,0,7.3909759521484375e-06,1.0013580322265625e-05,0.501335859298706
0,1568177868.339308,0,0,0,0,7.62939453125e-06,1.0728836059570312e-05,0.5015969276428223
0,1568177869.3414876,0,0,0,0,8.821487426757812e-06,1.0967254638671875e-05,0.501652717590332
0,1568177870.3434527,0,0,0,0,7.3909759521484375e-06,9.298324584960938e-06,0.5014402866363525
0,1568177871.3455212,0,0,0,0,7.867813110351562e-06,1.0251998901367188e-05,0.5015466213226318
0,1568177872.347377,0,0,0,0,1.1205673217773438e-05,1.3828277587890625e-05,0.5013108253479004
0,1568177873.3493562,0,0,0,0,5.9604644775390625e-06,7.62939453125e-06,0.5014567375183105
0,1568177874.3512902,0,0,0,0,5.9604644775390625e-06,7.152557373046875e-06,0.5013740062713623
0,1568177875.3533022,0,0,0,0,5.0067901611328125e-06,6.67572021484375e-06,0.5014727115631104
0,1568177876.3548872,0,0,0,0,6.198883056640625e-06,7.62939453125e-06,0.5010323524475098
0,1568177877.3567414,0,0,0,0,6.67572021484375e-06,8.106231689453125e-06,0.5013055801391602
0,1568177878.3585289,0,0,0,0,6.4373016357421875e-06,7.3909759521484375e-06,0.5012695789337158
0,1568177879.3604252,0,0,0,0,5.7220458984375e-06,7.62939453125e-06,0.5013468265533447
0,1568177880.3622453,0,0,0,0,7.62939453125e-06,9.298324584960938e-06,0.5012784004211426
0,1568177881.3641686,0,0,0,0,7.152557373046875e-06,9.059906005859375e-06,0.5013723373413086
0,1568177882.3659546,0,0,0,0,5.7220458984375e-06,7.152557373046875e-06,0.5012409687042236
0,1568177883.3678393,0,0,0,0,6.198883056640625e-06,7.62939453125e-06,0.5013408660888672
0,1568177884.3696594,0,0,0,0,6.67572021484375e-06,8.344650268554688e-06,0.5012710094451904
0,1568177885.371473,0,0,0,0,6.4373016357421875e-06,7.867813110351562e-06,0.501274824142456
0,1568177886.3732944,0,0,0,0,7.62939453125e-06,9.775161743164062e-06,0.5012834072113037
0,1568177887.3752332,0,0,0,0,7.867813110351562e-06,1.0013580322265625e-05,0.5013935565948486
0,1568177888.3770576,0,0,0,0,8.106231689453125e-06,1.0013580322265625e-05,0.5012881755828857
0,1568177889.378944,0,0,0,0,6.67572021484375e-06,8.58306884765625e-06,0.5013494491577148
0,1568177890.3805556,0,0,0,0,6.9141387939453125e-06,8.344650268554688e-06,0.501389741897583
0,1568177891.382427,0,0,0,0,6.67572021484375e-06,8.106231689453125e-06,0.5013251304626465
0,1568177892.3841088,0,0,0,0,5.0067901611328125e-06,6.67572021484375e-06,0.5011367797851562
0,1568177893.3856745,0,0,0,0,6.198883056640625e-06,7.62939453125e-06,0.5010497570037842
0,1568177894.3872387,0,0,0,0,5.245208740234375e-06,6.9141387939453125e-06,0.501028299331665
0,1568177895.3887472,0,0,0,0,6.67572021484375e-06,9.059906005859375e-06,0.5009679794311523
0,1568177896.390758,0,0,0,0,5.7220458984375e-06,6.9141387939453125e-06,0.5014746189117432
0,1568177897.391999,0,0,0,0,5.4836273193359375e-06,6.67572021484375e-06,0.5007274150848389
0,1568177898.3934143,0,0,0,0,5.0067901611328125e-06,5.9604644775390625e-06,0.5008804798126221
0,1568177899.3949237,0,0,0,0,6.4373016357421875e-06,8.106231689453125e-06,0.5009677410125732
0,1568177900.3967037,0,0,0,0,5.9604644775390625e-06,7.3909759521484375e-06,0.5012311935424805
0,1568177901.3983238,0,0,0,0,5.4836273193359375e-06,6.4373016357421875e-06,0.5010855197906494
0,1568177902.3998263,0,0,0,0,6.67572021484375e-06,7.867813110351562e-06,0.5009682178497314
0,1568177903.40154,0,0,0,0,6.4373016357421875e-06,8.344650268554688e-06,0.5011813640594482
0,1568177904.4033039,0,0,0,0,5.0067901611328125e-06,6.4373016357421875e-06,0.5012271404266357
0,1568177905.404824,0,0,0,0,5.9604644775390625e-06,7.62939453125e-06,0.5009841918945312
0,1568177906.4066107,0,0,0,0,5.9604644775390625e-06,7.62939453125e-06,0.5012516975402832
0,1568177907.4081094,0,0,0,0,5.245208740234375e-06,6.198883056640625e-06,0.5009846687316895
0,1568177908.4093325,0,0,0,0,4.76837158203125e-06,5.4836273193359375e-06,0.5006883144378662
0,1568177909.4108472,0,0,0,0,5.7220458984375e-06,7.152557373046875e-06,0.500981330871582
0,1568177910.4126618,0,0,0,0,6.198883056640625e-06,7.3909759521484375e-06,0.5012710094451904
0,1568177911.4140823,0,0,0,0,5.0067901611328125e-06,6.67572021484375e-06,0.5008766651153564
0,1568177912.4156132,0,0,0,0,6.198883056640625e-06,7.867813110351562e-06,0.5009880065917969
210,1568177912.9583712,0,0,134,134,0.04977750778198242,0.05018877983093262,0.0924227237701416
621,1568177913.5331938,122,12,263,141,0.23795676231384277,0.23944401741027832,0.3138105869293213
621,1568177914.122442,251,24,395,144,0.3461165428161621,0.3508429527282715,0.43984222412109375
624,1568177914.7034297,382,37,523,141,0.3900172710418701,0.39487290382385254,0.47571396827697754
624,1568177915.3163517,515,45,657,142,0.509056568145752,0.5138061046600342,0.6266195774078369
623,1568177915.937678,522,55,663,141,0.4790158271789551,0.4847269058227539,0.5647039413452148
625,1568177916.516358,523,67,665,142,0.5114774703979492,0.5161213874816895,0.5803778171539307
624,1568177917.135357,523,76,664,141,0.5352439880371094,0.5403895378112793,0.615058422088623
628,1568177917.7892232,524,85,671,147,0.5390365123748779,0.5425138473510742,0.6362967491149902
623,1568177918.457208,529,94,682,153,0.5437829494476318,0.5486650466918945,0.6380062103271484
624,1568177919.0860944,546,100,695,149,0.4953339099884033,0.5004599094390869,0.5556979179382324
623,1568177919.6825037,557,106,707,150,0.5715904235839844,0.5774695873260498,0.654078483581543
622,1568177920.427113,562,115,753,191,0.7471024990081787,0.7521321773529053,0.8894863128662109
624,1568177921.3038251,600,128,788,188,0.8531181812286377,0.8584554195404053,0.9412751197814941
624,1568177922.2874084,641,138,815,174,0.7776861190795898,0.7835466861724854,0.8658595085144043
619,1568177923.207444,671,144,854,183,0.9386115074157715,0.94539475440979,1.031808853149414
626,1568177924.3113582,757,150,936,179,0.8206954002380371,0.8256998062133789,0.9503116607666016
623,1568177925.258615,707,159,884,177,0.6997537612915039,0.7044119834899902,0.7765209674835205
625,1568177926.089208,747,168,919,172,0.7667803764343262,0.7703433036804199,0.8605730533599854
622,1568177926.98495,686,177,860,174,0.833728551864624,0.8371396064758301,0.9290676116943359
623,1568177927.9348447,757,188,934,177,0.6733763217926025,0.6771087646484375,0.7544968128204346
623,1568177928.7388363,724,198,898,174,0.797346830368042,0.8030869960784912,0.8899743556976318
623,1568177929.6322827,663,207,838,175,0.782968282699585,0.7872154712677002,0.8480522632598877
620,1568177930.5706532,717,216,885,168,0.6309123039245605,0.6342744827270508,0.7568087577819824
623,1568177931.3294876,695,222,864,169,0.7887680530548096,0.7960708141326904,0.8938608169555664
622,1568177932.2149224,735,228,901,166,0.721250057220459,0.7248189449310303,0.788888692855835
621,1568177933.0423467,672,234,848,176,0.7312042713165283,0.735105037689209,0.7995336055755615
621,1568177933.8946831,724,244,895,171,0.5871114730834961,0.5908031463623047,0.6831018924713135
623,1568177934.5578444,647,255,780,133,0.5610432624816895,0.5643672943115234,0.613994836807251
624,1568177935.198372,610,263,744,134,0.4312422275543213,0.4374055862426758,0.4928276538848877
621,1568177935.7612102,441,273,574,133,0.578880786895752,0.5848305225372314,0.6475949287414551
621,1568177936.4846776,370,285,502,132,0.3781287670135498,0.38170766830444336,0.4910440444946289
624,1568177937.05496,373,295,507,134,0.379974365234375,0.3838348388671875,0.4539642333984375
623,1568177937.6121805,383,297,522,139,0.3358950614929199,0.342299222946167,0.3993697166442871
623,1568177938.1633532,391,303,526,135,0.3197181224822998,0.3233814239501953,0.3743922710418701
620,1568177938.7508514,391,313,529,138,0.36193251609802246,0.36554503440856934,0.4528639316558838
621,1568177939.3133676,387,323,546,159,0.43822431564331055,0.44175076484680176,0.5041146278381348
620,1568177939.8719242,405,333,563,158,0.43857240676879883,0.4428212642669678,0.5013000965118408
619,1568177940.4476733,457,339,601,144,0.3786964416503906,0.38258981704711914,0.4582512378692627
621,1568177941.0604677,486,341,641,155,0.377943754196167,0.38175129890441895,0.49437546730041504
622,1568177941.6270494,572,344,721,149,0.3663194179534912,0.3732414245605469,0.43967270851135254
621,1568177942.2020757,535,353,693,158,0.5147480964660645,0.520660400390625,0.5954403877258301
619,1568177942.829789,564,366,716,152,0.3997669219970703,0.4036903381347656,0.47386598587036133
623,1568177943.4172184,547,376,683,136,0.44867539405822754,0.4526660442352295,0.5400004386901855
623,1568177943.9875407,484,386,633,149,0.47443532943725586,0.47972631454467773,0.5499730110168457
624,1568177944.5793564,531,395,683,152,0.5237045288085938,0.5302715301513672,0.6135656833648682
624,1568177945.209976,484,403,633,149,0.505509614944458,0.510892391204834,0.586432695388794
619,1568177945.8637846,547,411,740,193,0.5699553489685059,0.5738198757171631,0.6861574649810791
621,1568177946.5273232,601,419,770,169,0.49207210540771484,0.5010991096496582,0.5582065582275391
619,1568177947.1295695,623,427,789,166,0.6150109767913818,0.6194555759429932,0.6863090991973877
620,1568177947.83853,643,433,809,166,0.6533586978912354,0.6573214530944824,0.7201392650604248
622,1568177948.5884666,663,439,825,162,0.565223217010498,0.5705416202545166,0.6416244506835938
620,1568177949.2583604,635,447,798,163,0.6172688007354736,0.6223723888397217,0.6948063373565674
623,1568177949.983537,633,454,801,168,0.517986536026001,0.5230772495269775,0.5973494052886963
617,1568177950.6425865,640,457,807,167,0.5085804462432861,0.5127067565917969,0.6186189651489258
624,1568177951.2392204,643,464,806,163,0.47654056549072266,0.4817237854003906,0.5430049896240234
618,1568177951.798163,640,473,806,166,0.653961181640625,0.65787672996521,0.7110943794250488
624,1568177952.5518296,642,481,807,165,0.5871210098266602,0.5912573337554932,0.6613335609436035
621,1568177953.3127453,638,490,813,175,0.6706991195678711,0.6765425205230713,0.8219623565673828
619,1568177954.0630555,644,500,819,175,0.7081303596496582,0.7118990421295166,0.763033390045166
626,1568177954.8705845,655,508,858,203,0.8497462272644043,0.8534667491912842,0.9108896255493164
623,1568177955.814269,720,518,928,208,1.0299365520477295,1.0333747863769531,1.0890436172485352
623,1568177957.0121455,783,527,950,167,0.6648695468902588,0.6699650287628174,0.8045601844787598
624,1568177957.7594347,738,536,900,162,0.5576114654541016,0.5613112449645996,0.6145191192626953
620,1568177958.4225576,709,546,875,166,0.5981440544128418,0.6020379066467285,0.6692368984222412
624,1568177959.1367536,638,556,802,164,0.7076575756072998,0.7151858806610107,0.8023569583892822
620,1568177959.9785867,626,564,794,168,0.6255576610565186,0.6305391788482666,0.7327365875244141
626,1568177960.6996856,633,570,800,167,0.6374142169952393,0.6423070430755615,0.7074766159057617
619,1568177961.429418,635,576,805,170,0.5736231803894043,0.577397346496582,0.6397452354431152
626,1568177962.0853474,643,582,807,164,0.5214500427246094,0.5252139568328857,0.5797214508056641
627,1568177962.7903798,640,588,811,171,0.6413514614105225,0.6456546783447266,0.799748420715332
624,1568177963.5485861,645,594,817,172,0.6149570941925049,0.6191320419311523,0.6949160099029541
625,1568177964.2829437,646,603,819,173,0.5958795547485352,0.6019575595855713,0.678133487701416
620,1568177964.965045,643,616,852,209,0.9040579795837402,0.9080932140350342,0.9648029804229736
618,1568177965.9612975,684,627,879,195,0.6675488948822021,0.6721951961517334,0.7257256507873535
619,1568177966.7644057,716,635,901,185,0.5939273834228516,0.5987253189086914,0.6754343509674072
619,1568177967.4718978,859,646,1053,194,0.8096845149993896,0.8168442249298096,0.8918101787567139
617,1568177968.4601214,883,659,1072,189,0.9529740810394287,0.956653356552124,1.092573881149292
622,1568177969.4941711,907,671,1094,187,0.9402236938476562,0.9436306953430176,0.9952459335327148
616,1568177970.5374687,817,682,999,182,1.018798828125,1.023529052734375,1.0863873958587646
618,1568177971.6420379,756,693,938,182,0.9748470783233643,0.9786410331726074,1.0316133499145508
618,1568177972.749344,802,700,980,178,0.6274404525756836,0.6325054168701172,0.7366340160369873
617,1568177973.459152,810,709,1000,190,0.6799955368041992,0.6834771633148193,0.7348208427429199
622,1568177974.236731,864,719,1018,154,0.6874854564666748,0.6917035579681396,0.757127046585083
618,1568177975.0081382,684,728,831,147,0.553194522857666,0.5567893981933594,0.6099727153778076
622,1568177975.6914542,635,738,790,155,0.5200293064117432,0.5264291763305664,0.6308078765869141
618,1568177976.2908332,561,746,727,166,0.4659445285797119,0.4697244167327881,0.5212690830230713
620,1568177976.8412778,572,756,732,160,0.523916482925415,0.5274348258972168,0.5778110027313232
618,1568177977.439804,591,758,753,162,0.4170079231262207,0.4203813076019287,0.47043299674987793
619,1568177978.1113274,606,765,769,163,0.4349021911621094,0.4384002685546875,0.6097524166107178
626,1568177978.6678727,606,775,763,157,0.45285940170288086,0.4565887451171875,0.5130434036254883
626,1568177979.2201314,596,784,759,163,0.5177674293518066,0.5218210220336914,0.5740034580230713
628,1568177979.8252969,597,791,762,165,0.48221778869628906,0.4875752925872803,0.5444257259368896
627,1568177980.3851776,578,798,737,159,0.6359493732452393,0.6394786834716797,0.6888995170593262
625,1568177981.1372771,598,800,769,171,0.5483496189117432,0.55533766746521,0.6354115009307861
624,1568177981.7783573,616,807,779,163,0.4354257583618164,0.439655065536499,0.4942443370819092
625,1568177982.428892,618,817,779,161,0.5678064823150635,0.5747804641723633,0.7252144813537598
623,1568177983.1046805,612,825,778,166,0.6153333187103271,0.6190090179443359,0.6921713352203369
619,1568177983.8501606,620,832,784,164,0.49130749702453613,0.4959111213684082,0.584510087966919
621,1568177984.4593155,607,841,767,160,0.6109931468963623,0.616767168045044,0.6927776336669922
623,1568177985.234099,606,844,764,158,0.5463888645172119,0.5504970550537109,0.6775331497192383
623,1568177985.8731763,602,850,761,159,0.4587416648864746,0.4645249843597412,0.527655839920044
624,1568177986.4351814,564,855,721,157,0.5311746597290039,0.5350425243377686,0.5969247817993164
627,1568177987.0808933,594,855,756,162,0.44660282135009766,0.4524812698364258,0.5250825881958008
626,1568177987.6695352,603,855,759,156,0.394925594329834,0.3987305164337158,0.48729562759399414
621,1568177988.2360508,602,860,783,181,0.48071885108947754,0.4856386184692383,0.5520646572113037
621,1568177988.8373523,625,865,803,178,0.5900723934173584,0.5954720973968506,0.6725270748138428
626,1568177989.5242825,642,870,812,170,0.5551760196685791,0.558666467666626,0.6240088939666748
619,1568177990.2238615,652,875,822,170,0.6018064022064209,0.6083006858825684,0.7187252044677734
625,1568177990.9201071,676,875,853,177,0.5266070365905762,0.5306942462921143,0.5875053405761719
618,1568177991.5372188,681,875,859,178,0.5524752140045166,0.5576186180114746,0.6156442165374756
615,1568177992.167956,685,876,862,177,0.5020861625671387,0.5054118633270264,0.5546882152557373
621,1568177992.8101604,691,882,881,190,0.5076086521148682,0.5130388736724854,0.6213028430938721
618,1568177993.4095943,706,888,890,184,0.7001543045043945,0.7036080360412598,0.755518913269043
624,1568177994.1971242,714,890,897,183,0.5519130229949951,0.5568563938140869,0.6138689517974854
619,1568177994.8488052,734,896,919,185,0.7005970478057861,0.7056581974029541,0.7652561664581299
623,1568177995.6377766,721,904,905,184,0.6079494953155518,0.6117115020751953,0.6693918704986572
615,1568177996.353978,709,911,891,182,0.6927554607391357,0.6982004642486572,0.7611391544342041
616,1568177997.134366,711,914,898,187,0.6579921245574951,0.6616537570953369,0.7181100845336914
616,1568177997.9371705,719,920,909,190,0.5990860462188721,0.6026315689086914,0.7089388370513916
615,1568177998.6220102,717,926,874,157,0.5741255283355713,0.5780467987060547,0.6342113018035889
622,1568177999.3105562,692,928,846,154,0.5237133502960205,0.5324018001556396,0.6178250312805176
618,1568177999.9418993,647,929,819,172,0.5483415126800537,0.5533819198608398,0.6205027103424072
624,1568178000.61924,640,929,807,167,0.4575614929199219,0.46297335624694824,0.5633206367492676
619,1568178001.17841,622,929,784,162,0.4796791076660156,0.4853324890136719,0.5444393157958984
624,1568178001.7852397,638,929,793,155,0.41815614700317383,0.42195916175842285,0.5005271434783936
624,1568178002.3629558,624,929,787,163,0.4693591594696045,0.4754481315612793,0.5531280040740967
618,1568178002.9627545,601,934,751,150,0.3972020149230957,0.40116357803344727,0.49202632904052734
625,1568178003.5471413,578,939,730,152,0.6374545097351074,0.643521785736084,0.7277257442474365
622,1568178004.287391,577,945,745,168,0.43566298484802246,0.4419384002685547,0.5159013271331787
619,1568178004.8677504,542,952,714,172,0.6768646240234375,0.6834867000579834,0.763765811920166
624,1568178005.6828346,609,954,787,178,0.49419593811035156,0.49823832511901855,0.5977299213409424
621,1568178006.3277996,636,956,811,175,0.5474145412445068,0.5538568496704102,0.6511311531066895
616,1568178006.9674513,666,958,842,176,0.5795931816101074,0.5839369297027588,0.6432452201843262
623,1568178007.6535752,683,965,857,174,0.5267031192779541,0.5335400104522705,0.6040287017822266
617,1568178008.3176415,676,976,836,160,0.6375489234924316,0.6416292190551758,0.7487139701843262
621,1568178009.0706937,656,983,830,174,0.668245792388916,0.6734340190887451,0.7552893161773682
623,1568178009.8637602,646,986,820,174,0.5224876403808594,0.5279223918914795,0.6116211414337158
619,1568178010.475084,643,992,800,157,0.4577047824859619,0.461500883102417,0.5144104957580566
622,1568178011.0912004,623,1001,783,160,0.5573880672454834,0.5610189437866211,0.6769778728485107
621,1568178011.728326,610,1008,775,165,0.586388349533081,0.5903434753417969,0.6425495147705078
623,1568178012.400887,606,1014,762,156,0.4301919937133789,0.4339911937713623,0.48979616165161133
622,1568178012.959082,594,1020,747,153,0.5452017784118652,0.5490198135375977,0.6071386337280273
620,1568178013.5804815,590,1022,729,139,0.3927624225616455,0.3964831829071045,0.44770264625549316
616,1568178014.1496704,530,1024,677,147,0.44126129150390625,0.44539642333984375,0.5144538879394531
617,1568178014.6974933,520,1029,682,162,0.43912768363952637,0.4425945281982422,0.4902524948120117
305,1568178015.2256484,503,1037,638,135,0.3615078926086426,0.36450958251953125,0.3925769329071045
411,1568178015.9119267,559,1045,698,139,0.4101886749267578,0.4135406017303467,0.598254919052124
333,1568178016.438407,611,1053,749,138,0.40151548385620117,0.40410590171813965,0.4304666519165039
460,1568178016.9788811,672,1061,816,144,0.4520092010498047,0.45418667793273926,0.49457216262817383
354,1568178017.5095842,683,1070,816,133,0.40880393981933594,0.4115598201751709,0.4421851634979248
513,1568178018.0521045,785,1079,936,151,0.492326021194458,0.494457483291626,0.5368533134460449
319,1568178018.6011114,670,1088,803,133,0.4520418643951416,0.4546701908111572,0.484816312789917
406,1568178019.1602662,749,1096,888,139,0.45258307456970215,0.4542202949523926,0.513263463973999
417,1568178019.6959496,720,1104,861,141,0.543325662612915,0.5456686019897461,0.5812404155731201
304,1568178020.3118303,753,1112,888,135,0.44180822372436523,0.4447193145751953,0.4839925765991211
410,1568178020.8609633,784,1120,918,134,0.47220325469970703,0.4753870964050293,0.5244336128234863
338,1568178021.3979785,777,1125,919,142,0.4915797710418701,0.49443793296813965,0.5313851833343506
603,1568178022.010138,785,1126,948,163,0.5632419586181641,0.5655999183654785,0.661393404006958
352,1568178022.6368105,730,1126,861,131,0.42419934272766113,0.42761802673339844,0.46703267097473145
391,1568178023.1714942,769,1126,904,135,0.3643481731414795,0.36661815643310547,0.40119314193725586
407,1568178023.7194202,699,1126,832,133,0.3631446361541748,0.36613917350769043,0.41391992568969727
272,1568178024.2534378,703,1126,830,127,0.2975578308105469,0.3007838726043701,0.33455944061279297
425,1568178024.8506048,737,1126,874,137,0.3787672519683838,0.38583922386169434,0.4827570915222168
282,1568178025.388105,794,1126,925,131,0.3203458786010742,0.3230304718017578,0.3604099750518799
452,1568178026.021427,793,1126,928,135,0.40566301345825195,0.4087250232696533,0.5418369770050049
478,1568178026.5620782,790,1126,931,141,0.4037485122680664,0.40683412551879883,0.4473874568939209
440,1568178027.134093,797,1126,927,130,0.3784322738647461,0.38112401962280273,0.4529862403869629
228,1568178027.667047,674,1126,799,125,0.3377087116241455,0.3422086238861084,0.3750128746032715
457,1568178028.2314532,792,1126,932,140,0.34486865997314453,0.34804582595825195,0.41225409507751465
401,1568178028.781149,671,1126,804,133,0.4362914562225342,0.4400315284729004,0.48952603340148926
264,1568178029.3141294,698,1126,823,125,0.2891380786895752,0.29236388206481934,0.32526493072509766
395,1568178029.8695078,781,1126,911,130,0.3235766887664795,0.32630419731140137,0.38079166412353516
287,1568178030.4033535,781,1126,910,129,0.3039512634277344,0.30687856674194336,0.34052228927612305
516,1568178030.970713,782,1126,918,136,0.342038631439209,0.3466050624847412,0.4136691093444824
265,1568178031.5075862,653,1126,790,137,0.4067089557647705,0.41121602058410645,0.44783902168273926
377,1568178032.0482593,782,1126,926,144,0.35300469398498535,0.35475635528564453,0.39533472061157227
460,1568178032.63581,799,1126,940,141,0.38473033905029297,0.38759469985961914,0.47494959831237793
365,1568178033.2523217,723,1126,853,130,0.34314560890197754,0.34594154357910156,0.4622488021850586
395,1568178033.7990572,687,1126,815,128,0.3705899715423584,0.3739912509918213,0.4205455780029297
268,1568178034.3670745,804,1126,934,130,0.3251662254333496,0.3289785385131836,0.3968219757080078
460,1568178034.9099436,733,1126,874,141,0.37966036796569824,0.38158702850341797,0.4243147373199463
298,1568178035.4359562,693,1126,828,135,0.33866405487060547,0.3410956859588623,0.3669874668121338
605,1568178036.0100877,797,1126,936,139,0.335263729095459,0.33717989921569824,0.411113977432251
288,1568178036.543652,672,1126,803,131,0.3470325469970703,0.3507981300354004,0.3841521739959717
392,1568178037.0837607,711,1127,843,132,0.2961454391479492,0.2980692386627197,0.33802294731140137
407,1568178037.6178315,674,1129,806,132,0.38684916496276855,0.3896188735961914,0.4234488010406494
273,1568178038.1527836,710,1130,840,130,0.2994828224182129,0.3019435405731201,0.3367800712585449
407,1568178038.6963532,659,1132,791,132,0.4216949939727783,0.4235403537750244,0.4668850898742676
273,1568178039.2515857,781,1134,911,130,0.38339877128601074,0.38553571701049805,0.44066667556762695
410,1568178039.7997868,780,1136,914,134,0.3892946243286133,0.39176487922668457,0.4398159980773926
275,1568178040.3373117,783,1137,915,132,0.3545260429382324,0.3571898937225342,0.39459991455078125
437,1568178040.8933835,784,1138,919,135,0.35146665573120117,0.35388684272766113,0.409801721572876
330,1568178041.4241338,787,1139,950,163,0.5191195011138916,0.521437406539917,0.5519998073577881
576,1568178042.0575366,818,1140,988,170,0.5823261737823486,0.5882854461669922,0.6570520401000977
533,1568178042.7629418,857,1141,1015,158,0.5660383701324463,0.5694615840911865,0.6558170318603516
428,1568178043.403777,792,1141,948,156,0.4531569480895996,0.45614147186279297,0.499936580657959
584,1568178043.9510555,779,1141,937,158,0.5092644691467285,0.512040376663208,0.5592219829559326
329,1568178044.5263605,801,1142,962,161,0.43251991271972656,0.4358811378479004,0.4751615524291992
491,1568178045.084337,797,1144,965,168,0.6109797954559326,0.6139929294586182,0.6718506813049316
621,1568178045.8653529,794,1148,963,169,0.7052509784698486,0.7102046012878418,0.8374745845794678
618,1568178046.6577556,797,1153,963,166,0.7410149574279785,0.7447686195373535,0.7995855808258057
614,1568178047.5092149,805,1157,975,170,0.689838171005249,0.6953728199005127,0.7578232288360596
623,1568178048.308234,771,1161,943,172,0.7141876220703125,0.7183313369750977,0.7880039215087891
622,1568178049.1184144,662,1165,839,177,0.60774827003479,0.6116862297058105,0.672447919845581
616,1568178049.8063457,670,1170,852,182,0.657362699508667,0.6619834899902344,0.7170510292053223
618,1568178050.5843835,712,1176,899,187,0.7217504978179932,0.7268953323364258,0.8102517127990723
619,1568178051.4998682,729,1178,907,178,0.6281602382659912,0.6338844299316406,0.7821061611175537
618,1568178052.2178864,710,1180,900,190,0.5893158912658691,0.5942187309265137,0.6530554294586182
616,1568178052.921721,800,1186,995,195,0.5866804122924805,0.5941004753112793,0.6630911827087402
623,1568178053.6455634,759,1192,922,163,0.6784522533416748,0.6821725368499756,0.7379937171936035
617,1568178054.4475906,709,1194,879,170,0.6213343143463135,0.6251273155212402,0.7202651500701904
623,1568178055.1689115,694,1197,863,169,0.5785160064697266,0.5828499794006348,0.6457288265228271
615,1568178055.8841455,632,1201,803,171,0.6129412651062012,0.6210286617279053,0.7001125812530518
620,1568178056.6105647,656,1203,830,174,0.5844607353210449,0.5889909267425537,0.6576333045959473
623,1568178057.328968,660,1204,833,173,0.5990293025970459,0.6024112701416016,0.7037813663482666
570,1568178057.999855,670,1205,847,177,0.44298648834228516,0.4468698501586914,0.4916825294494629
463,1568178058.5374248,680,1207,840,160,0.49619150161743164,0.4991488456726074,0.5366079807281494
303,1568178059.0889719,716,1209,866,150,0.39235711097717285,0.3975188732147217,0.4278266429901123
451,1568178059.6303713,811,1211,961,150,0.3880486488342285,0.3898293972015381,0.4311342239379883
0,1568178060.6319687,811,1211,961,0,9.298324584960938e-06,2.1696090698242188e-05,0.5014784336090088
0,1568178061.6342945,811,1211,961,0,1.6450881958007812e-05,2.002716064453125e-05,0.5017533302307129
0,1568178062.6367285,811,1211,961,0,1.6927719116210938e-05,2.09808349609375e-05,0.5018520355224609
0,1568178063.6392817,811,1211,961,0,1.5020370483398438e-05,1.8596649169921875e-05,0.5019738674163818
0,1568178064.6415594,811,1211,961,0,5.9604644775390625e-06,7.62939453125e-06,0.5016682147979736
0,1568178065.6439698,811,1211,961,0,1.6450881958007812e-05,2.002716064453125e-05,0.5018341541290283
0,1568178066.6464772,811,1211,961,0,1.6450881958007812e-05,2.0742416381835938e-05,0.5019056797027588
0,1568178067.6489398,811,1211,961,0,1.621246337890625e-05,2.0503997802734375e-05,0.5018587112426758
0,1568178068.651405,811,1211,961,0,1.4781951904296875e-05,1.8358230590820312e-05,0.5019288063049316
0,1568178069.653805,811,1211,961,0,1.3828277587890625e-05,1.811981201171875e-05,0.5018191337585449
0,1568178070.6562848,811,1211,961,0,1.621246337890625e-05,1.9550323486328125e-05,0.5018904209136963
0,1568178071.6587965,811,1211,961,0,1.6927719116210938e-05,2.0265579223632812e-05,0.50193190574646
0,1568178072.6613026,811,1211,961,0,1.621246337890625e-05,2.0265579223632812e-05,0.5019598007202148
0,1568178073.6632583,811,1211,961,0,5.4836273193359375e-06,6.9141387939453125e-06,0.5013635158538818
